establishment.name,address,city,time.in.h,time.in.m,time.in.ampm,time.out.h,time.out.m,time.out.ampm,inspection.date,cfsm,purpose.of.inspection,risk.type,permit.number,current.score,current.grade,template_type,date_time_in,date_time_out,inspection_duration
HAPPY DRAGON,2440-C WESLEY CHAPEL ROAD,DECATUR,2,0,PM,3,30,PM,2015-03-20,Xiu Xue Zhang,Routine,2,448517,94,A,Food,2015-03-20T14:00:00Z,2015-03-20T15:30:00Z,1.5
HAPPY DRAGON,2440-C WESLEY CHAPEL ROAD,DECATUR,12,20,PM,1,50,PM,2014-11-21,Xiu Xue Zhang,Routine,2,448517,86,B,Food,2014-11-21T12:20:00Z,2014-11-21T13:50:00Z,1.5
HARDEES,2516 BOULDERCREST DRIVE,ATLANTA,8,5,AM,10,20,AM,2015-06-17,Deborah Bright,Routine,2,887194,82,B,Food,2015-06-17T08:05:00Z,2015-06-17T10:20:00Z,2.25
HARDEES,2516 BOULDERCREST DRIVE,ATLANTA,1,25,PM,2,50,PM,2014-12-18,Charron Lemon,Follow-Up,2,887194,96,A,Food,2014-12-18T13:25:00Z,2014-12-18T14:50:00Z,1.4166666666666667
HARMONY VEGETARIAN CHINESE RESTAURANT,"4897 BUFORD HIGHWAY, SUITE 109",CHAMBLEE,4,15,PM,5,20,PM,2015-10-07,Ling Lin exp 7-15-17,Routine,2,886260,84,B,Food,2015-10-07T16:15:00Z,2015-10-07T17:20:00Z,1.0833333333333333
HARMONY VEGETARIAN CHINESE RESTAURANT,"4897 BUFORD HIGHWAY, SUITE 109",CHAMBLEE,3,15,PM,4,40,PM,2015-06-01,Ling Lin,Routine,2,886260,87,B,Food,2015-06-01T15:15:00Z,2015-06-01T16:40:00Z,1.4166666666666667
HAVANA RESTAURANT,2905 BUFORD HIGHWAY N.E.,ATLANTA,1,0,PM,2,30,PM,2015-09-10,Debbie Benedit,Routine,1,887658,88,B,Food,2015-09-10T13:00:00Z,2015-09-10T14:30:00Z,1.5
HAVANA RESTAURANT,2905 BUFORD HIGHWAY N.E.,ATLANTA,10,35,AM,11,35,AM,2015-07-02,Debbie Benedit exp. 5-15-2020,Initial,1,887658,95,A,Food,2015-07-02T10:35:00Z,2015-07-02T11:35:00Z,1
HAVEN,"1441 DRESDEN DRIVE, SUITE 160",ATLANTA,3,45,PM,5,0,PM,2015-06-23,Stephen J.Herman,Routine,2,880249,91,A,Food,2015-06-23T15:45:00Z,2015-06-23T17:00:00Z,1.25
HAVEN,"1441 DRESDEN DRIVE, SUITE 160",ATLANTA,3,55,PM,5,0,PM,2015-02-03,Stephen J. Herman,Routine,2,880249,99,A,Food,2015-02-03T15:55:00Z,2015-02-03T17:00:00Z,1.0833333333333333
HAWTHORNE SCHOOL,"2535 CALADIUM DRIVE, NE",ATLANTA,11,35,AM,12,50,PM,2015-05-06,Latricia Wright 4/2018,Routine,2,660048,100,A,Food,2015-05-06T11:35:00Z,2015-05-06T12:50:00Z,1.25
HB COFFEE LAB,"1515 DICKEY DRIVE, 2ND FLOOR",ATLANTA,10,45,AM,12,10,PM,2015-10-13,Steven Brooks 09/28/17,Routine,1,887836,90,A,Food,2015-10-13T10:45:00Z,2015-10-13T12:10:00Z,1.4166666666666667
HB COFFEE LAB,"1515 DICKEY DRIVE, 2ND FLOOR",ATLANTA,1,55,PM,2,20,PM,2015-08-18,Steven Brooks 9/28/17,Initial,1,887836,98,A,Food,2015-08-18T13:55:00Z,2015-08-18T14:20:00Z,0.4166666666666667
HEART OF INDIA RESTAURANT,"3362 CHAMBLEE TUCKER ROAD, SUITE C",ATLANTA,5,5,PM,6,45,PM,2015-07-20,Shah Ali,Routine,3,886507,83,B,Food,2015-07-20T17:05:00Z,2015-07-20T18:45:00Z,1.6666666666666667
HELLO GORGEOUS BOUTIQUE CAFE,3400 MALONE DRIVE,CHAMBLEE,1,20,PM,2,30,PM,2015-06-09,Sophia Jones,Routine,2,887055,100,A,Food,2015-06-09T13:20:00Z,2015-06-09T14:30:00Z,1.1666666666666667
HELLO GORGEOUS BOUTIQUE CAFE,3400 MALONE DRIVE,CHAMBLEE,1,25,PM,1,45,PM,2014-12-03,Julian Baker,Routine,2,887055,100,A,Food,2014-12-03T13:25:00Z,2014-12-03T13:45:00Z,0.3333333333333333
HENDERSON MILL ELEMENTARY,"2408 HENDERSON MILL ROAD, NE",ATLANTA,10,35,AM,1,0,PM,2015-05-13,Mark Harrell,Routine,2,660049,86,B,Food,2015-05-13T10:35:00Z,2015-05-13T13:00:00Z,2.4166666666666665
HIBACHI EXPRESS,"3905 LAVISTA ROAD, SUITE B",TUCKER,4,35,PM,5,55,PM,2015-08-24,Myung Nam Kim; exp 3-26-16,Routine,2,885597,93,A,Food,2015-08-24T16:35:00Z,2015-08-24T17:55:00Z,1.3333333333333333
HIBACHI EXPRESS,"3905 LAVISTA ROAD, SUITE B",TUCKER,11,15,AM,1,15,PM,2015-01-26,MYUNG NAM KIM,Routine,2,885597,95,A,Food,2015-01-26T11:15:00Z,2015-01-26T13:15:00Z,2
HIGHTOWER ELEMENTARY SCHOOL,4236 TILLY MILL ROAD,DORAVILLE,10,30,AM,11,35,AM,2015-04-22,Deborah Ford,Routine,2,660051,100,A,Food,2015-04-22T10:30:00Z,2015-04-22T11:35:00Z,1.0833333333333333
HIGHTOWER ELEMENTARY SCHOOL,4236 TILLY MILL ROAD,DORAVILLE,7,45,AM,9,25,AM,2014-12-05,Deborah Ford,Routine,2,660051,100,A,Food,2014-12-05T07:45:00Z,2014-12-05T09:25:00Z,1.6666666666666667
HILLTOP CARIBBEAN GRILL,"8200 MALL PARKWAY, SUITE 215",LITHONIA,11,10,AM,12,45,PM,2015-08-06,Donnie Dunkley 7/2017,Routine,2,886210,81,B,Food,2015-08-06T11:10:00Z,2015-08-06T12:45:00Z,1.5833333333333333
HILLTOP CARIBBEAN GRILL,"8200 MALL PARKWAY, SUITE 215",LITHONIA,2,0,PM,3,40,PM,2015-03-04,Donnie Dunkley 7/2017,Routine,2,886210,86,B,Food,2015-03-04T14:00:00Z,2015-03-04T15:40:00Z,1.6666666666666667
HILTON GARDEN INN ATLANTA EAST/ STONECREST,7890 MALL RING ROAD,LITHONIA,7,30,AM,8,50,AM,2015-06-30,Donna Brown 3/2020,Routine,2,881826,85,B,Food,2015-06-30T07:30:00Z,2015-06-30T08:50:00Z,1.3333333333333333
HILTON GARDEN INN ATLANTA EAST/ STONECREST,7890 MALL RING ROAD,LITHONIA,7,30,AM,8,45,AM,2015-03-11,Karima Alexander 5/2015,Follow-Up,2,881826,89,B,Food,2015-03-11T07:30:00Z,2015-03-11T08:45:00Z,1.25
HILTON GARDEN INN ATLANTA EAST/ STONECREST,7890 MALL RING ROAD,LITHONIA,7,20,AM,8,55,AM,2015-01-30,Karima Alexander 5/2015,Routine,2,881826,79,C,Food,2015-01-30T07:20:00Z,2015-01-30T08:55:00Z,1.5833333333333333
HILTON GARDEN INN/ATL PER CTR,1501 LAKE HEARN DRIVE,ATLANTA,9,20,AM,12,15,PM,2015-03-04,David Busch,Follow-Up,2,447474,84,B,Food,2015-03-04T09:20:00Z,2015-03-04T12:15:00Z,2.9166666666666665
HILTON GARDEN INN/ATL PER CTR,1501 LAKE HEARN DRIVE,ATLANTA,7,30,AM,10,45,AM,2014-12-31,David Busch,Routine,2,447474,74,C,Food,2014-12-31T07:30:00Z,2014-12-31T10:45:00Z,3.25
HIMALAYAN SPICE,2773 CLAIRMONT ROAD,ATLANTA,11,35,AM,1,15,PM,2015-07-07,Sujit Singh,Routine,2,886223,90,A,Food,2015-07-07T11:35:00Z,2015-07-07T13:15:00Z,1.6666666666666667
HIMALAYAN SPICE,2773 CLAIRMONT ROAD,ATLANTA,1,10,PM,3,15,PM,2015-03-03,Sujit Singh,Follow-Up,2,886223,81,B,Food,2015-03-03T13:10:00Z,2015-03-03T15:15:00Z,2.0833333333333335
HIMALAYAN SPICE,2773 CLAIRMONT ROAD,ATLANTA,11,30,AM,1,5,PM,2015-02-05,Sujit Singh,Routine,2,886223,78,C,Food,2015-02-05T11:30:00Z,2015-02-05T13:05:00Z,1.5833333333333333
HIMALAYAS INDIAN RESTAURANT,5520 PEACHTREE INDUSTRIAL BOULEVARD,CHAMBLEE,11,30,AM,1,10,PM,2015-05-06,MD H Uddin,Routine,2,880551,94,A,Food,2015-05-06T11:30:00Z,2015-05-06T13:10:00Z,1.6666666666666667
HIMALAYAS INDIAN RESTAURANT,5520 PEACHTREE INDUSTRIAL BOULEVARD,CHAMBLEE,11,40,AM,1,0,PM,2015-01-12,MD Huddin,Routine,2,880551,90,A,Food,2015-01-12T11:40:00Z,2015-01-12T13:00:00Z,1.3333333333333333
HIPPOHOPP,"1936 BRIARWOOD COURT, N.E.",ATLANTA,3,5,PM,4,30,PM,2015-05-11,Wendy Syed,Routine,2,884931,87,B,Food,2015-05-11T15:05:00Z,2015-05-11T16:30:00Z,1.4166666666666667
HOANG HON CAFE,"4285 BUFORD HIGHWAY, SUITE A-1",ATLANTA,12,15,PM,1,5,PM,2015-03-02,none,Routine,2,887386,88,B,Food,2015-03-02T12:15:00Z,2015-03-02T13:05:00Z,0.8333333333333334
HODGEPODGE COFFEE HOUSE AND GALLERY,720 MORELAND AVENUE,ATLANTA,12,50,PM,3,0,PM,2015-06-30,Lynne G Tanzer,Routine,2,885763,92,A,Food,2015-06-30T12:50:00Z,2015-06-30T15:00:00Z,2.1666666666666665
HODGES LEGENDS CAFE,2141 CANDLER ROAD,DECATUR,1,35,PM,5,0,PM,2015-10-14,Corither Key,Routine,2,883239,60,U,Food,2015-10-14T13:35:00Z,2015-10-14T17:00:00Z,3.4166666666666665
HODGES LEGENDS CAFE,2141 CANDLER ROAD,DECATUR,2,35,PM,4,50,PM,2015-05-01,NOT IN COMPLIANCE,Follow-Up,2,883239,72,C,Food,2015-05-01T14:35:00Z,2015-05-01T16:50:00Z,2.25
HODGES LEGENDS CAFE,2141 CANDLER ROAD,DECATUR,10,35,AM,1,10,PM,2015-03-11,NOT IN COMPLIANCE,Routine,2,883239,70,C,Food,2015-03-11T10:35:00Z,2015-03-11T13:10:00Z,2.5833333333333335
HOLIDAY INN EXPRESS,2920 CLAIRMONT ROAD,ATLANTA,7,30,AM,8,50,AM,2015-05-28,Not posted,Routine,1,883127,80,B,Food,2015-05-28T07:30:00Z,2015-05-28T08:50:00Z,1.3333333333333333
HOLIDAY INN EXPRESS,2920 CLAIRMONT ROAD,ATLANTA,7,15,AM,8,15,AM,2015-01-27,Virenda B. Mehta,Routine,2,883127,80,B,Food,2015-01-27T07:15:00Z,2015-01-27T08:15:00Z,1
HOLIDAY INN EXPRESS & SUITES-LITHONIA,7846 STONECREST SQUARE,LITHONIA,1,40,PM,2,25,PM,2014-12-18,Ruba Patel 8/2018,Routine,1,883741,90,A,Food,2014-12-18T13:40:00Z,2014-12-18T14:25:00Z,0.75
HOLIDAY INN EXPRESS-EMORY,2183 NORTH DECATUR ROAD,DECATUR,8,25,AM,9,40,AM,2015-02-10,Renee Willliams,Routine,2,882672,97,A,Food,2015-02-10T08:25:00Z,2015-02-10T09:40:00Z,1.25
HOLIDAY INN NORTHLAKE,"2158 RANCHWOOD DRIVE, NE",ATLANTA,7,40,AM,9,10,AM,2015-10-28,MIchelle Ivy,Routine,2,887017,88,B,Food,2015-10-28T07:40:00Z,2015-10-28T09:10:00Z,1.5
HOLLYWOOD STADIUM 24 @ NORTH I-85,3265 NORTHEAST EXPRESSWAY ACCESS,CHAMBLEE,3,20,PM,4,40,PM,2015-09-03,Ron Murphy,Routine,1,448076,96,A,Food,2015-09-03T15:20:00Z,2015-09-03T16:40:00Z,1.3333333333333333
HOLY TACO,1314 GLENWOOD AVENUE S.E.,ATLANTA,2,40,PM,4,25,PM,2015-06-11,Robert MacDonald,Routine,2,882272,85,B,Food,2015-06-11T14:40:00Z,2015-06-11T16:25:00Z,1.75
HONG KONG BBQ,5385 NEW PEACHTREE RD,CHAMBLEE,1,0,PM,2,15,PM,2015-06-23,Michelle P. Kong,Routine,2,886786,87,B,Food,2015-06-23T13:00:00Z,2015-06-23T14:15:00Z,1.25
HONG KONG BBQ,5385 NEW PEACHTREE RD,CHAMBLEE,1,15,PM,2,45,PM,2014-12-18,Michelle P. Kong,Routine,2,886786,81,B,Food,2014-12-18T13:15:00Z,2014-12-18T14:45:00Z,1.5
HONG KONG CITY,3928 NORTH DRUID HILLS ROAD,DECATUR,11,25,AM,12,30,PM,2015-06-01,Zhi Lin,Routine,2,448472,91,A,Food,2015-06-01T11:25:00Z,2015-06-01T12:30:00Z,1.0833333333333333
HONG KONG CITY,"4819 ROCKBRIDGE ROAD, SUITE 9",STONE MOUNTAIN,12,35,PM,1,50,PM,2015-08-05,Ying Wang,Routine,2,886259,86,B,Food,2015-08-05T12:35:00Z,2015-08-05T13:50:00Z,1.25
HONG KONG CITY,"4819 ROCKBRIDGE ROAD, SUITE 9",STONE MOUNTAIN,1,30,PM,2,35,PM,2015-02-10,Ying Wang,Routine,2,886259,89,B,Food,2015-02-10T13:30:00Z,2015-02-10T14:35:00Z,1.0833333333333333
HONG KONG CITY,"3979 BUFORD HIGHWAY,  SUITE 113",ATLANTA,1,0,PM,2,35,PM,2015-08-04,Jian Bin Chen,Routine,2,887213,83,B,Food,2015-08-04T13:00:00Z,2015-08-04T14:35:00Z,1.5833333333333333
HONG KONG CITY,"3979 BUFORD HIGHWAY,  SUITE 113",ATLANTA,1,10,PM,2,50,PM,2015-04-08,Jian Bin Chen,Routine,2,887213,82,B,Food,2015-04-08T13:10:00Z,2015-04-08T14:50:00Z,1.6666666666666667
HONG KONG GARDEN,"2410 DEKALB MEDICAL PARKWAY, SUITE D",LITHONIA,11,55,AM,1,30,PM,2015-06-26,Fang Yang,Routine,2,882227,92,A,Food,2015-06-26T11:55:00Z,2015-06-26T13:30:00Z,1.5833333333333333
HONG KONG GARDEN,"2410 DEKALB MEDICAL PARKWAY, SUITE D",LITHONIA,2,10,PM,4,0,PM,2015-01-13,Must register for course within 90 days,Routine,2,882227,92,A,Food,2015-01-13T14:10:00Z,2015-01-13T16:00:00Z,1.8333333333333333
HONG KONG-NEW YORK,3907 COVINGTON HIGHWAY,DECATUR,11,35,AM,1,25,PM,2015-08-17,Min Zhong Zheng,Follow-Up,2,880403,96,A,Food,2015-08-17T11:35:00Z,2015-08-17T13:25:00Z,1.8333333333333333
HONG KONG-NEW YORK,3907 COVINGTON HIGHWAY,DECATUR,12,0,PM,2,30,PM,2015-07-16,Min Zhong Zheng,Routine,1,880403,74,C,Food,2015-07-16T12:00:00Z,2015-07-16T14:30:00Z,2.5
HONG KONG-NEW YORK,3907 COVINGTON HIGHWAY,DECATUR,1,20,PM,3,15,PM,2015-03-03,Min Zhong Zheng,Routine,2,880403,93,A,Food,2015-03-03T13:20:00Z,2015-03-03T15:15:00Z,1.9166666666666667
HOP SHING,"2566 SHALLOWFORD ROAD, SUITE 102",ATLANTA,1,40,PM,3,35,PM,2015-08-07,Mei Qiang Xiao  expires 2/12/17,Follow-Up,3,886155,90,A,Food,2015-08-07T13:40:00Z,2015-08-07T15:35:00Z,1.9166666666666667
HOP SHING,"2566 SHALLOWFORD ROAD, SUITE 102",ATLANTA,1,15,PM,3,15,PM,2015-06-04,Mei Qiang Xiao  expires 2/12/17,Routine,2,886155,70,C,Food,2015-06-04T13:15:00Z,2015-06-04T15:15:00Z,2
HOSPICE ATLANTA CENTER,1244 PARK VISTA DRIVE,ATLANTA,10,30,AM,11,25,AM,2015-06-25,Gerald Mitchell,Routine,2,446642,97,A,Food,2015-06-25T10:30:00Z,2015-06-25T11:25:00Z,0.9166666666666666
HOSPICE ATLANTA CENTER,1244 PARK VISTA DRIVE,ATLANTA,7,35,AM,8,25,AM,2014-12-24,Gerald M Mitchell,Routine,2,446642,100,A,Food,2014-12-24T07:35:00Z,2014-12-24T08:25:00Z,0.8333333333333334
HOVAN MEDITERRANEAN GOURMET,2148 JOHNSON FERRY ROAD,ATLANTA,12,45,PM,2,45,PM,2015-01-26,Hovaness Kabbenjan (11/10/16),Routine,2,886462,91,A,Food,2015-01-26T12:45:00Z,2015-01-26T14:45:00Z,2
HUDSON GRILLE,4046 PEACHTREE ROAD N.E.,ATLANTA,12,50,PM,2,0,PM,2014-11-21,Jesus A Morales Nino,Routine,2,883056,96,A,Food,2014-11-21T12:50:00Z,2014-11-21T14:00:00Z,1.1666666666666667
HUDSON GRILLE TUCKER,2075 NORTHLAKE PKWY,TUCKER,11,15,AM,1,5,PM,2015-10-28,Thomas R. Albertini 11/15/19,Routine,2,886762,91,A,Food,2015-10-28T11:15:00Z,2015-10-28T13:05:00Z,1.8333333333333333
HUDSON GRILLE TUCKER,2075 NORTHLAKE PKWY,TUCKER,2,25,PM,4,15,PM,2015-03-30,Dean Chronopoulous,Follow-Up,3,886762,87,B,Food,2015-03-30T14:25:00Z,2015-03-30T16:15:00Z,1.8333333333333333
HUDSON GRILLE TUCKER,2075 NORTHLAKE PKWY,TUCKER,11,30,AM,2,30,PM,2015-03-17,Dean Chronopoulous,Routine,3,886762,66,U,Food,2015-03-17T11:30:00Z,2015-03-17T14:30:00Z,3
HUNAN INN,"3662 CHAMBLEE TUCKER ROAD, SUITE 2",CHAMBLEE,12,40,PM,2,20,PM,2015-06-24,Chin Lung Mu,Routine,3,881555,93,A,Food,2015-06-24T12:40:00Z,2015-06-24T14:20:00Z,1.6666666666666667
HUNAN INN,"3662 CHAMBLEE TUCKER ROAD, SUITE 2",CHAMBLEE,11,50,PM,1,15,PM,2014-12-02,Chin Lung Mu,Routine,3,881555,87,B,Food,2014-12-02T23:50:00Z,2014-12-02T13:15:00Z,-10.583333333333334
HUNTLEY HILLS ELEMENTARY,2112 SEAMAN CIRCLE,CHAMBLEE,10,30,AM,12,15,PM,2015-03-11,Keisha McDowell,Routine,2,660052,96,A,Food,2015-03-11T10:30:00Z,2015-03-11T12:15:00Z,1.75
HYATT ATLANTA PERIMETER-VILLA CHRISTINA- PASTRY KITCHEN,4000 SUMMIT BLVD,ATLANTA,11,30,AM,12,45,PM,2015-01-26,Britten Switzer (2/8/19),Routine,2,886904,100,A,Food,2015-01-26T11:30:00Z,2015-01-26T12:45:00Z,1.25
HYATT PLACE LITHONIA,7900 MALL RING ROAD,LITHONIA,7,40,AM,9,0,AM,2015-05-28,"by June 14, 2015",Follow-Up,2,449259,88,B,Food,2015-05-28T07:40:00Z,2015-05-28T09:00:00Z,1.3333333333333333
HYATT PLACE LITHONIA,7900 MALL RING ROAD,LITHONIA,7,35,AM,9,35,AM,2015-05-14,within 30 days,Routine,2,449259,74,C,Food,2015-05-14T07:35:00Z,2015-05-14T09:35:00Z,2
HYATT PLACE LITHONIA,7900 MALL RING ROAD,LITHONIA,8,35,AM,10,0,AM,2015-01-07,Not posted,Follow-Up,2,449259,86,B,Food,2015-01-07T08:35:00Z,2015-01-07T10:00:00Z,1.4166666666666667
HYATT PLACE LITHONIA,7900 MALL RING ROAD,LITHONIA,7,30,AM,9,15,AM,2014-12-10,not posted,Routine,2,449259,70,C,Food,2014-12-10T07:30:00Z,2014-12-10T09:15:00Z,1.75
HYDRATE ( STONE MOUNTAIN PARK),P. O. BOX 778,STONE MOUNTAIN,1,40,PM,2,5,PM,2015-06-23,Chelsea Lewis,Routine,1,884629,98,A,Food,2015-06-23T13:40:00Z,2015-06-23T14:05:00Z,0.4166666666666667
I JUICE & SMOOTHIES,1948 WESLEY CHAPEL ROAD,DECATUR,11,30,AM,12,45,PM,2015-06-29,Michael McDonald,Routine,2,885459,100,A,Food,2015-06-29T11:30:00Z,2015-06-29T12:45:00Z,1.25
I LOVE THAI CAFE,"467 FLAT SHOALS AVENUE, SE",ATLANTA,1,35,PM,3,55,PM,2015-05-11,William Vasquez,Routine,2,449320,90,A,Food,2015-05-11T13:35:00Z,2015-05-11T15:55:00Z,2.3333333333333335
I-LOUNGE,1287-D GLENWOOD AVENUE,ATLANTA,9,30,PM,10,30,PM,2015-10-17,N/A,Routine,1,884802,87,B,Food,2015-10-17T21:30:00Z,2015-10-17T22:30:00Z,1
IDLEWOOD SCHOOL,1484 IDLEWOOD ROAD,TUCKER,10,45,AM,3,25,PM,2015-09-25,Susan Crabtree,Routine,2,660053,96,A,Food,2015-09-25T10:45:00Z,2015-09-25T15:25:00Z,4.666666666666667
IDLEWOOD SCHOOL,1484 IDLEWOOD ROAD,TUCKER,11,5,AM,12,30,PM,2015-05-12,Susan Crabtree,Routine,2,660053,90,A,Food,2015-05-12T11:05:00Z,2015-05-12T12:30:00Z,1.4166666666666667
IDLEWOOD SCHOOL,1484 IDLEWOOD ROAD,TUCKER,9,40,AM,10,50,AM,2014-12-16,Susan Crabtree,Routine,2,660053,97,A,Food,2014-12-16T09:40:00Z,2014-12-16T10:50:00Z,1.1666666666666667
IHOP,2741 CLAIRMONT ROAD,ATLANTA,12,20,PM,1,35,PM,2015-02-11,Jessica Causey,Routine,2,881378,95,A,Food,2015-02-11T12:20:00Z,2015-02-11T13:35:00Z,1.25
IHOP #435,4276 LAVISTA ROAD,TUCKER,2,30,PM,3,55,PM,2015-08-04,post by 10/21/2015,Routine,2,887168,86,B,Food,2015-08-04T14:30:00Z,2015-08-04T15:55:00Z,1.4166666666666667
IHOP #435,4276 LAVISTA ROAD,TUCKER,3,5,PM,3,55,PM,2015-07-21,90 days,Initial,2,887168,100,A,Food,2015-07-21T15:05:00Z,2015-07-21T15:55:00Z,0.8333333333333334
IHOP #435,4276 LAVISTA ROAD,TUCKER,7,50,AM,9,30,AM,2015-06-26,N/A,Construction/Preoperational,2,887168,NA,"NA",Food,2015-06-26T07:50:00Z,2015-06-26T09:30:00Z,1.6666666666666667
IHOP #435,4276 LAVISTA ROAD,TUCKER,11,15,AM,1,5,PM,2015-05-22,90 days from receiving initial inspection,Construction/Preoperational,2,887168,NA,"NA",Food,2015-05-22T11:15:00Z,2015-05-22T13:05:00Z,1.8333333333333333
IHOP RESTAURANT,2910 STONECREST CIRCLE PARCEL A-9,LITHONIA,12,40,PM,2,0,PM,2015-06-05,June Butler 3/2018,Routine,2,883770,92,A,Food,2015-06-05T12:40:00Z,2015-06-05T14:00:00Z,1.3333333333333333
IHOP RESTAURANT,2910 STONECREST CIRCLE PARCEL A-9,LITHONIA,1,30,PM,3,20,PM,2014-12-30,Rita Floyd 3/2018,Routine,2,883770,84,B,Food,2014-12-30T13:30:00Z,2014-12-30T15:20:00Z,1.8333333333333333
IHOP RESTAURANT #3374,5516 PEACHTREE INDUSTRIAL BLVD,CHAMBLEE,2,15,PM,3,25,PM,2015-06-23,Brooke K Coggins exp 7/1/18,Routine,2,885679,97,A,Food,2015-06-23T14:15:00Z,2015-06-23T15:25:00Z,1.1666666666666667
IHOP RESTAURANT #3374,5516 PEACHTREE INDUSTRIAL BLVD,CHAMBLEE,12,55,PM,2,10,PM,2014-12-19,Ashun Hawthorne exp 5/17/17,Routine,2,885679,96,A,Food,2014-12-19T12:55:00Z,2014-12-19T14:10:00Z,1.25
IHOP RESTUARANT,3020 PANOLA ROAD,LITHONIA,1,15,PM,2,45,PM,2015-07-16,Christina Biggers 3/18,Routine,2,880870,91,A,Food,2015-07-16T13:15:00Z,2015-07-16T14:45:00Z,1.5
IHOP RESTUARANT,3020 PANOLA ROAD,LITHONIA,12,40,PM,2,20,PM,2015-03-18,Christina Biggers 3/2018,Routine,2,880870,86,B,Food,2015-03-18T12:40:00Z,2015-03-18T14:20:00Z,1.6666666666666667
IMMACULATE HEART OF MARY,"2855 BRIARCLIFF ROAD, NE",ATLANTA,10,30,AM,11,40,AM,2015-09-24,Christina M. Laos,Routine,2,660129,99,A,Food,2015-09-24T10:30:00Z,2015-09-24T11:40:00Z,1.1666666666666667
IMPERIAL OF CHINA,"4810 COVINGTON HIGHWAY, SUITE A",DECATUR,12,55,PM,2,30,PM,2015-09-10,Si Ying You,Follow-Up,2,885789,91,A,Food,2015-09-10T12:55:00Z,2015-09-10T14:30:00Z,1.5833333333333333
IMPERIAL OF CHINA,"4810 COVINGTON HIGHWAY, SUITE A",DECATUR,2,15,PM,4,45,PM,2015-08-31,Si Ying You,Routine,2,885789,62,U,Food,2015-08-31T14:15:00Z,2015-08-31T16:45:00Z,2.5
IMPERIAL OF CHINA,"4810 COVINGTON HIGHWAY, SUITE A",DECATUR,2,0,PM,4,15,PM,2015-03-23,Si Ying You,Routine,2,885789,90,A,Food,2015-03-23T14:00:00Z,2015-03-23T16:15:00Z,2.25
INDIAN CREEK ELEMENTARY SCHOOL,724 NORTH INDIAN CREEK DRIVE,CLARKSTON,7,30,AM,8,55,AM,2015-09-15,Maritza C. Aird Miller,Routine,2,660054,99,A,Food,2015-09-15T07:30:00Z,2015-09-15T08:55:00Z,1.4166666666666667
INDIAN CREEK ELEMENTARY SCHOOL,724 NORTH INDIAN CREEK DRIVE,CLARKSTON,9,20,AM,10,55,AM,2015-03-18,Maritza Aird,Routine,2,660054,88,B,Food,2015-03-18T09:20:00Z,2015-03-18T10:55:00Z,1.5833333333333333
INTERACTIVE CAFE,5303 NEW PEACHTREE ROAD,CHAMBLEE,1,45,PM,3,10,PM,2015-06-10,Cindy Cuevas,Routine,2,884540,81,B,Food,2015-06-10T13:45:00Z,2015-06-10T15:10:00Z,1.4166666666666667
INTERACTIVE CAFE,5303 NEW PEACHTREE ROAD,CHAMBLEE,11,30,AM,12,50,PM,2014-12-12,Jeffery Miller,Routine,2,884540,89,B,Food,2014-12-12T11:30:00Z,2014-12-12T12:50:00Z,1.3333333333333333
INTERNATIONAL CAFE,3066 BUFORD HIGHWAY NE,ATLANTA,1,45,PM,2,45,PM,2015-08-11,Christopher Yi,Routine,2,441618,92,A,Food,2015-08-11T13:45:00Z,2015-08-11T14:45:00Z,1
INTERNATIONAL COMMUNITY SCHOOL,2418 WOOD TRAIL LANE,DECATUR,11,25,AM,12,55,PM,2015-09-08,Javid Arami,Routine,1,886300,93,A,Food,2015-09-08T11:25:00Z,2015-09-08T12:55:00Z,1.5
INTERNATIONAL COMMUNITY SCHOOL,2418 WOOD TRAIL LANE,DECATUR,10,30,AM,12,30,PM,2015-03-10,Javid F. Arami,Routine,1,886300,97,A,Food,2015-03-10T10:30:00Z,2015-03-10T12:30:00Z,2
INTERNATIONAL ROTI HOUSE,3703 COVINGTON HIGHWAY,DECATUR,2,25,PM,4,40,PM,2015-09-14,Shainelle Crease exp 7/11/18,Routine,2,882195,84,B,Food,2015-09-14T14:25:00Z,2015-09-14T16:40:00Z,2.25
INTERNATIONAL ROTI HOUSE,3703 COVINGTON HIGHWAY,DECATUR,12,10,PM,2,35,PM,2015-03-16,Shanelle Creese,Routine,2,882195,84,B,Food,2015-03-16T12:10:00Z,2015-03-16T14:35:00Z,2.4166666666666665
INTERNATIONAL SOCIETY FOR KRISHNA CONSCIOUSNESS,"1287 SOUTH PONCE DE LEON AVENUE, N.E.",ATLANTA,1,15,PM,2,55,PM,2015-08-05,Casey Brill,Routine,2,883642,82,B,Food,2015-08-05T13:15:00Z,2015-08-05T14:55:00Z,1.6666666666666667
INTERNATIONAL SOCIETY FOR KRISHNA CONSCIOUSNESS,"1287 SOUTH PONCE DE LEON AVENUE, N.E.",ATLANTA,11,25,AM,1,5,PM,2015-01-29,Casey Brill,Routine,2,883642,81,B,Food,2015-01-29T11:25:00Z,2015-01-29T13:05:00Z,1.6666666666666667
ISLAND JERK CENTER,5038 MEMORIAL DRIVE,STONE MOUNTAIN,3,25,PM,5,10,PM,2015-07-28,Due By: 8/26/15,Routine,2,887348,82,B,Food,2015-07-28T15:25:00Z,2015-07-28T17:10:00Z,1.75
