establishment.name,address,city,time.in.h,time.in.m,time.in.ampm,time.out.h,time.out.m,time.out.ampm,inspection.date,cfsm,purpose.of.inspection,risk.type,permit.number,current.score,current.grade,template_type,date_time_in,date_time_out,inspection_duration
 PEACHCREST ELEMENTARY, 1530 JOY LANE, DECATUR,10,50,AM,12,30,PM,2017-03-02,Paula Spraggins exp 8/19/20,Routine,2,887229,97,A,Food_2015,2017-03-02T10:50:00Z,2017-03-02T12:30:00Z,1.6666666666666667
 PEACHCREST ELEMENTARY, 1530 JOY LANE, DECATUR,7,45,AM,9,55,AM,2016-09-13,Paula Spraggins exp 8/19/20,Routine,2,887229,94,A,Food_2015,2016-09-13T07:45:00Z,2016-09-13T09:55:00Z,2.1666666666666665
 PEACHCREST ELEMENTARY, 1530 JOY LANE, DECATUR,8,45,AM,10,55,AM,2016-01-28,Paula Spraggins,Routine,2,887229,90,A,Food_2015,2016-01-28T08:45:00Z,2016-01-28T10:55:00Z,2.1666666666666665
 PEACHFORD BEHAVIORAL HEALTH SYSTEM, 2151 PEACHFORD ROAD, ATLANTA,11,30,AM,1,0,PM,2017-09-27,Eric W,Routine,2,448831,99,A,Food_2015,2017-09-27T11:30:00Z,2017-09-27T13:00:00Z,1.5
 PEACHFORD BEHAVIORAL HEALTH SYSTEM, 2151 PEACHFORD ROAD, ATLANTA,9,10,AM,10,20,AM,2017-03-20,Eric Washburn,Routine,2,448831,98,A,Food_2015,2017-03-20T09:10:00Z,2017-03-20T10:20:00Z,1.1666666666666667
 PEACHFORD BEHAVIORAL HEALTH SYSTEM, 2151 PEACHFORD ROAD, ATLANTA,11,5,AM,12,35,PM,2016-08-26,Eric Washburn,Routine,2,448831,91,A,Food_2015,2016-08-26T11:05:00Z,2016-08-26T12:35:00Z,1.5
 PEACHTREE GOLF CLUB, 4600 PEACHTREE ROAD, ATLANTA,7,35,AM,9,25,AM,2016-09-30,Roger Lee,Routine,2,440666,96,A,Food_2015,2016-09-30T07:35:00Z,2016-09-30T09:25:00Z,1.8333333333333333
 PEACHTREE MIDDLE SCHOOL, 4669 NORTH PEACHTREE ROAD, DUNWOODY,7,30,AM,8,30,AM,2017-08-25,Erica Burd,Routine,1,882013,100,A,Food_2015,2017-08-25T07:30:00Z,2017-08-25T08:30:00Z,1
 PEACHTREE MIDDLE SCHOOL, 4669 NORTH PEACHTREE ROAD, DUNWOODY,10,30,AM,11,35,AM,2017-02-16,Erica Burd,Routine,2,882013,100,A,Food_2015,2017-02-16T10:30:00Z,2017-02-16T11:35:00Z,1.0833333333333333
 PEACHTREE MIDDLE SCHOOL, 4669 NORTH PEACHTREE ROAD, DUNWOODY,8,0,AM,9,30,AM,2016-11-17,Erica Burd,Routine,1,882013,94,A,Food_2015,2016-11-17T08:00:00Z,2016-11-17T09:30:00Z,1.5
 PEACHTREE MIDDLE SCHOOL, 4669 NORTH PEACHTREE ROAD, DUNWOODY,11,30,AM,1,5,PM,2016-05-16,Erica Burd,Routine,2,882013,100,A,Food_2015,2016-05-16T11:30:00Z,2016-05-16T13:05:00Z,1.5833333333333333
 PEACHTREE MIDDLE SCHOOL, 4669 NORTH PEACHTREE ROAD, DUNWOODY,11,25,AM,12,45,PM,2015-11-16,Erica D. Burd,Routine,2,882013,95,A,Food_2015,2015-11-16T11:25:00Z,2015-11-16T12:45:00Z,1.3333333333333333
 PENANG MALAYSIAN CUISINE," 4897 BUFORD HIGHWAY, SUITE 113", CHAMBLEE,1,40,PM,4,5,PM,2017-08-16,none; violation,Follow-Up,2,447425,85,B,Food_2015,2017-08-16T13:40:00Z,2017-08-16T16:05:00Z,2.4166666666666665
 PENANG MALAYSIAN CUISINE," 4897 BUFORD HIGHWAY, SUITE 113", CHAMBLEE,12,5,PM,3,0,PM,2017-08-08,expired; violation,Routine,2,447425,58,U,Food_2015,2017-08-08T12:05:00Z,2017-08-08T15:00:00Z,2.9166666666666665
 PENANG MALAYSIAN CUISINE," 4897 BUFORD HIGHWAY, SUITE 113", CHAMBLEE,12,0,PM,3,20,PM,2017-01-17,Kenny Min Chin Lim,Follow-Up,2,447425,70,C,Food_2015,2017-01-17T12:00:00Z,2017-01-17T15:20:00Z,3.3333333333333335
 PENANG MALAYSIAN CUISINE," 4897 BUFORD HIGHWAY, SUITE 113", CHAMBLEE,11,50,PM,4,0,PM,2016-12-06,Kenny Min Chin Lim,Routine,2,447425,71,C,Food_2015,2016-12-06T23:50:00Z,2016-12-06T16:00:00Z,-7.833333333333333
" PENDING GOLDBUG CATERING,LLC", 3300 MARJAN DRIVE, ATLANTA,3,45,PM,4,10,PM,2017-08-23,Dave Brown,Routine,2,889115,100,A,Food_2015,2017-08-23T15:45:00Z,2017-08-23T16:10:00Z,0.4166666666666667
 PENN STATION, 2566 BRIARCLIFF ROAD N.E. SUITE 102, ATLANTA,1,5,PM,2,40,PM,2017-07-27,Vanessa Nicholes expies 03/2020,Routine,2,887028,90,A,Food_2015,2017-07-27T13:05:00Z,2017-07-27T14:40:00Z,1.5833333333333333
 PENN STATION, 2566 BRIARCLIFF ROAD N.E. SUITE 102, ATLANTA,11,5,AM,1,45,PM,2017-01-25,Vanessa Nichols,Routine,2,887028,90,A,Food_2015,2017-01-25T11:05:00Z,2017-01-25T13:45:00Z,2.6666666666666665
 PENN STATION, 2566 BRIARCLIFF ROAD N.E. SUITE 102, ATLANTA,8,35,AM,9,50,AM,2016-06-28,Vanessa Nichols,Routine,2,887028,92,A,Food_2015,2016-06-28T08:35:00Z,2016-06-28T09:50:00Z,1.25
 PENN STATION, 2566 BRIARCLIFF ROAD N.E. SUITE 102, ATLANTA,2,10,PM,4,10,PM,2016-01-04,Vanessa Nichols,Routine,2,887028,96,A,Food_2015,2016-01-04T14:10:00Z,2016-01-04T16:10:00Z,2
 PEOPLES PERSONAL CARE HOME, 1947 AUSTIN DRIVE, DECATUR,2,5,PM,3,30,PM,2017-03-24,Inger Reynolds exp 7/29/21,Routine,2,444652,93,A,Food_2015,2017-03-24T14:05:00Z,2017-03-24T15:30:00Z,1.4166666666666667
 PEOPLES PERSONAL CARE HOME, 1947 AUSTIN DRIVE, DECATUR,3,55,PM,5,0,PM,2016-07-14,NOT IN COMPLIANCE,Routine,2,444652,87,B,Food_2015,2016-07-14T15:55:00Z,2016-07-14T17:00:00Z,1.0833333333333333
 PEOPLES PERSONAL CARE HOME, 1947 AUSTIN DRIVE, DECATUR,12,35,PM,2,15,PM,2016-01-04,60 Day deadline from 12/3/15,Routine,2,444652,95,A,Food_2015,2016-01-04T12:35:00Z,2016-01-04T14:15:00Z,1.6666666666666667
 PERHAPS A WRAP?/COMMISSARY, 3300 MARJAN DRIVE, ATLANTA,10,0,PM,10,15,PM,2017-05-18,Kathy Gills (from previous inspection),Routine,2,887646,92,A,Food_2015,2017-05-18T22:00:00Z,2017-05-18T22:15:00Z,0.25
 PERHAPS A WRAP?/COMMISSARY, 3300 MARJAN DRIVE, ATLANTA,11,5,AM,11,5,AM,2017-05-18,n/a,Routine,1,887646,100,A,Food_2015,2017-05-18T11:05:00Z,2017-05-18T11:05:00Z,0
 PESOS MEXICAN CANTINA," 4920 FLATSHOALS PARKWAY, SUITE 107", DECATUR,12,20,PM,2,20,PM,2017-07-19,Paul Turner 7/2020,Routine,2,884994,91,A,Food_2015,2017-07-19T12:20:00Z,2017-07-19T14:20:00Z,2
 PESOS MEXICAN CANTINA," 4920 FLATSHOALS PARKWAY, SUITE 107", DECATUR,1,20,PM,2,55,PM,2017-03-15,Paul Turner 7/2020,Routine,2,884994,88,B,Food_2015,2017-03-15T13:20:00Z,2017-03-15T14:55:00Z,1.5833333333333333
 PESOS MEXICAN CANTINA," 4920 FLATSHOALS PARKWAY, SUITE 107", DECATUR,12,5,PM,1,20,PM,2016-12-16,Paul Turner,Follow-Up,2,884994,84,B,Food_2015,2016-12-16T12:05:00Z,2016-12-16T13:20:00Z,1.25
 PESOS MEXICAN CANTINA," 4920 FLATSHOALS PARKWAY, SUITE 107", DECATUR,1,30,PM,3,25,PM,2016-11-22,Paul Turner 7/2020,Routine,2,884994,78,C,Food_2015,2016-11-22T13:30:00Z,2016-11-22T15:25:00Z,1.9166666666666667
 PESOS MEXICAN CANTINA," 4920 FLATSHOALS PARKWAY, SUITE 107", DECATUR,11,55,AM,1,55,PM,2016-08-02,Paul Turner 7/2020,Routine,2,884994,83,B,Food_2015,2016-08-02T11:55:00Z,2016-08-02T13:55:00Z,2
 PESOS MEXICAN CANTINA," 4920 FLATSHOALS PARKWAY, SUITE 107", DECATUR,1,15,PM,3,30,PM,2016-01-26,Paul Turner,Routine,2,884994,83,B,Food_2015,2016-01-26T13:15:00Z,2016-01-26T15:30:00Z,2.25
 PESOS MEXICAN CANTINA," 4920 FLATSHOALS PARKWAY, SUITE 107", DECATUR,1,0,PM,3,30,PM,2016-01-12,Paul Turner,Routine,2,884994,67,U,Food_2015,2016-01-12T13:00:00Z,2016-01-12T15:30:00Z,2.5
 PETEY'S MINI DONUTS/YELLOW DAISY FESTIVAL, STONE MOUNTAIN PARK, STONE MOUNTAIN,2,55,PM,4,30,PM,2017-09-06,NA-less 90 days,Temporary,1,889213,100,A,Food_2015,2017-09-06T14:55:00Z,2017-09-06T16:30:00Z,1.5833333333333333
 PETITE VIOLETTE, 2948 CLAIRMONT ROAD, BROOKHAVEN,12,35,PM,1,50,PM,2017-01-11,Mameleye Mbaye,Routine,2,888649,90,A,Food_2015,2017-01-11T12:35:00Z,2017-01-11T13:50:00Z,1.25
 PETITE VIOLETTE, 2948 CLAIRMONT ROAD, BROOKHAVEN,9,30,AM,10,30,AM,2016-11-10,Required within 60 days,Initial,2,888649,99,A,Food_2015,2016-11-10T09:30:00Z,2016-11-10T10:30:00Z,1
 PGA TOUR CHAMPIONSHIP/10 TEE BLOODY AUX, EAST LAKE GOLF CLUB, ATLANTA,2,15,PM,2,45,PM,2017-09-21,N/A,Routine,2,889281,100,A,Food_2015,2017-09-21T14:15:00Z,2017-09-21T14:45:00Z,0.5
 PGA TOUR CHAMPIONSHIP/10 TEE BLOODY AUX, EAST LAKE GOLF CLUB, ATLANTA,3,30,PM,3,40,PM,2017-09-19,N/A,Routine,2,889281,100,A,Food_2015,2017-09-19T15:30:00Z,2017-09-19T15:40:00Z,0.16666666666666666
 PGA TOUR CHAMPIONSHIP/CLUBHOUSE AUX BAR, EAST LAKE GOLF CLUB, ATLANTA,1,45,PM,2,15,PM,2017-09-21,N/A,Routine,2,889280,97,A,Food_2015,2017-09-21T13:45:00Z,2017-09-21T14:15:00Z,0.5
 PGA TOUR CHAMPIONSHIP/CLUBHOUSE AUX BAR, EAST LAKE GOLF CLUB, ATLANTA,1,45,PM,2,15,PM,2017-09-21,N/A,Routine,2,889280,100,A,Food_2015,2017-09-21T13:45:00Z,2017-09-21T14:15:00Z,0.5
 PGA TOUR CHAMPIONSHIP/CLUBHOUSE AUX BAR, EAST LAKE GOLF CLUB, ATLANTA,4,0,PM,4,15,PM,2017-09-19,N/A,Routine,2,889280,100,A,Food_2015,2017-09-19T16:00:00Z,2017-09-19T16:15:00Z,0.25
 PGA TOUR CHAMPIONSHIP/RIDE SHARE BAR, EAST LAKE GOLF CLUB, ATLANTA,2,40,PM,3,0,PM,2017-09-21,"NA-no TCS food, less 90 days",Temporary,1,889282,92,A,Food_2015,2017-09-21T14:40:00Z,2017-09-21T15:00:00Z,0.3333333333333333
 PGA TOUR CHAMPIONSHIP/RIDE SHARE BAR, EAST LAKE GOLF CLUB, ATLANTA,3,20,PM,3,35,PM,2017-09-19,"NA",Temporary,1,889282,97,A,Food_2015,2017-09-19T15:20:00Z,2017-09-19T15:35:00Z,0.25
 PGA TOUR CHAMPIONSHIP/SHORT RANGE AUX, EAST LAKE GOLF CLUB, ATLANTA,3,20,PM,3,35,PM,2017-09-19,n/a,Temporary,1,889284,100,A,Food_2015,2017-09-19T15:20:00Z,2017-09-19T15:35:00Z,0.25
 PGA TOUR CHAMPIONSHIP/ULTRA BAR, EAST LAKE GOLF CLUB, ATLANTA,12,40,PM,1,45,PM,2017-09-23,N/A,Temporary,2,889283,85,B,Food_2015,2017-09-23T12:40:00Z,2017-09-23T13:45:00Z,1.0833333333333333
 PGA TOUR CHAMPIONSHIP/ULTRA BAR, EAST LAKE GOLF CLUB, ATLANTA,4,30,PM,5,40,PM,2017-09-22,N/A,Temporary,2,889283,78,C,Food_2015,2017-09-22T16:30:00Z,2017-09-22T17:40:00Z,1.1666666666666667
 PGA TOUR CHAMPIONSHIP/ULTRA BAR, EAST LAKE GOLF CLUB, ATLANTA,3,40,PM,4,50,PM,2017-09-19,NOT required,Initial,1,889283,100,A,Food_2015,2017-09-19T15:40:00Z,2017-09-19T16:50:00Z,1.1666666666666667
 PHAT PHISH," 1046 FAYETTEVILLE ROAD, SUITE E", ATLANTA,12,35,PM,2,25,PM,2017-05-16,Maeng Hee Lee,Routine,2,888467,91,A,Food_2015,2017-05-16T12:35:00Z,2017-05-16T14:25:00Z,1.8333333333333333
 PHAT PHISH," 1046 FAYETTEVILLE ROAD, SUITE E", ATLANTA,2,0,PM,3,40,PM,2016-11-09,Maeng Hei Lee exp 8/21/16,Routine,2,888467,87,B,Food_2015,2016-11-09T14:00:00Z,2016-11-09T15:40:00Z,1.6666666666666667
 PHAT PHISH," 1046 FAYETTEVILLE ROAD, SUITE E", ATLANTA,11,15,AM,12,40,PM,2016-09-13,Meng Hee Lee exp 8/21/16,Initial,2,888467,97,A,Food_2015,2016-09-13T11:15:00Z,2016-09-13T12:40:00Z,1.4166666666666667
 PHAZE 1 NIGHT CLUB & RESTAURANT, 4933 MEMORIAL DRIVE, STONE MOUNTAIN,11,30,PM,1,10,AM,2017-01-14,60 Day Deadline,Routine,2,884442,85,B,Food_2015,2017-01-14T23:30:00Z,2017-01-14T01:10:00Z,-22.333333333333332
 PHILIPS PRESBYTERIAN TOWERS, 218 EAST TRINITY PLACE, DECATUR,4,10,PM,5,35,PM,2017-03-28,Renee M. Francis,Routine,2,448015,91,A,Food_2015,2017-03-28T16:10:00Z,2017-03-28T17:35:00Z,1.4166666666666667
 PHILIPS PRESBYTERIAN TOWERS, 218 EAST TRINITY PLACE, DECATUR,5,50,PM,7,0,PM,2016-02-05,Renee M. Francis,Routine,2,448015,94,A,Food_2015,2016-02-05T17:50:00Z,2016-02-05T19:00:00Z,1.1666666666666667
 PHO # 24," 4646 BUFORD HIGHWAY, SUITE R", CHAMBLEE,1,0,PM,3,10,PM,2017-06-13,Thao Pham; exp. 1/2021,Routine,3,885531,88,B,Food_2015,2017-06-13T13:00:00Z,2017-06-13T15:10:00Z,2.1666666666666665
 PHO # 24," 4646 BUFORD HIGHWAY, SUITE R", CHAMBLEE,11,55,AM,1,25,PM,2016-10-27,Thao Pham,Routine,2,885531,95,A,Food_2015,2016-10-27T11:55:00Z,2016-10-27T13:25:00Z,1.5
 PHO BAC VIETNAMESE RESTAURANT," 4897 BUFORD HIGHWAY, SUITE 105", CHAMBLEE,12,20,PM,2,25,PM,2017-07-06,Chris Nguyen,Follow-Up,2,446889,96,A,Food_2015,2017-07-06T12:20:00Z,2017-07-06T14:25:00Z,2.0833333333333335
 PHO BAC VIETNAMESE RESTAURANT," 4897 BUFORD HIGHWAY, SUITE 105", CHAMBLEE,2,0,PM,5,0,PM,2017-06-15,Chris Nguyen,Routine,3,446889,73,C,Food_2015,2017-06-15T14:00:00Z,2017-06-15T17:00:00Z,3
 PHO BAC VIETNAMESE RESTAURANT," 4897 BUFORD HIGHWAY, SUITE 105", CHAMBLEE,12,20,PM,3,30,PM,2016-11-08,Chris Nguyen,Routine,2,446889,92,A,Food_2015,2016-11-08T12:20:00Z,2016-11-08T15:30:00Z,3.1666666666666665
 PHO DAI LOI #2, 4186 BUFORD HIGHWAY SUITE G, CHAMBLEE,1,45,PM,3,5,PM,2017-06-01,Nghia Luong; exp. 4/2021,Routine,2,888168,87,B,Food_2015,2017-06-01T13:45:00Z,2017-06-01T15:05:00Z,1.3333333333333333
 PHO DAI LOI #2, 4186 BUFORD HIGHWAY SUITE G, CHAMBLEE,10,50,AM,12,50,PM,2016-10-24,Ky Luong,Routine,2,888168,83,B,Food_2015,2016-10-24T10:50:00Z,2016-10-24T12:50:00Z,2
 PHO DAI LOI #2, 4186 BUFORD HIGHWAY SUITE G, CHAMBLEE,10,5,AM,11,15,AM,2016-04-13,Ky Luong,Initial,2,888168,96,A,Food_2015,2016-04-13T10:05:00Z,2016-04-13T11:15:00Z,1.1666666666666667
 PHO DAI LOI #2, 4186 BUFORD HIGHWAY SUITE G, CHAMBLEE,8,35,AM,11,40,AM,2016-04-05,Ky Luong  3-8-19,Issued Provisional Permit,2,888168,59,U,Food_2015,2016-04-05T08:35:00Z,2016-04-05T11:40:00Z,3.0833333333333335
 PHONG TRA CA NHAC CAFE, 2493 CHAMBLEE TUCKER ROAD, CHAMBLEE,12,10,AM,12,55,AM,2017-06-09,none required,Routine,1,888880,97,A,Food_2015,2017-06-09T00:10:00Z,2017-06-09T00:55:00Z,0.75
 PHONG TRA CA NHAC CAFE, 2493 CHAMBLEE TUCKER ROAD, CHAMBLEE,8,55,AM,9,45,AM,2017-04-28,Not Required,Initial,1,888880,98,A,Food_2015,2017-04-28T08:55:00Z,2017-04-28T09:45:00Z,0.8333333333333334
 PIASSA RESTAURANT & MART," 3096 NORTH DECATUR ROAD, SUITE E", SCOTTDALE,1,50,PM,3,10,PM,2017-05-30,Not In Compliance,Follow-Up,2,885519,87,B,Food_2015,2017-05-30T13:50:00Z,2017-05-30T15:10:00Z,1.3333333333333333
 PIASSA RESTAURANT & MART," 3096 NORTH DECATUR ROAD, SUITE E", SCOTTDALE,11,15,AM,1,10,PM,2017-05-16,Not In Compliance,Routine,2,885519,61,U,Food_2015,2017-05-16T11:15:00Z,2017-05-16T13:10:00Z,1.9166666666666667
 PIASSA RESTAURANT & MART," 3096 NORTH DECATUR ROAD, SUITE E", SCOTTDALE,12,5,PM,3,30,PM,2016-06-22,See 1-2B,Routine,2,885519,89,B,Food_2015,2016-06-22T12:05:00Z,2016-06-22T15:30:00Z,3.4166666666666665
 PICCADILLY CAFETERIA, 2000 CRESCENT CENTRE BOULEVARD, TUCKER,10,30,AM,1,0,PM,2017-01-24,Paul Escarra,Routine,2,880906,97,A,Food_2015,2017-01-24T10:30:00Z,2017-01-24T13:00:00Z,2.5
 PICCADILLY CAFETERIA, 2000 CRESCENT CENTRE BOULEVARD, TUCKER,10,45,AM,1,15,PM,2016-02-15,Paul Escarra,Routine,2,880906,94,A,Food_2015,2016-02-15T10:45:00Z,2016-02-15T13:15:00Z,2.5
 PICCADILLY CAFETERIA, 2801 CANDLER ROAD, DECATUR,10,0,AM,1,40,PM,2017-10-13,SeKou Riddeaux 2/11/19,Routine,2,880909,81,B,Food_2015,2017-10-13T10:00:00Z,2017-10-13T13:40:00Z,3.6666666666666665
 PICCADILLY CAFETERIA, 2801 CANDLER ROAD, DECATUR,11,35,AM,3,0,PM,2017-01-26,Tamika Echols,Routine,2,880909,82,B,Food_2015,2017-01-26T11:35:00Z,2017-01-26T15:00:00Z,3.4166666666666665
 PICCADILLY CAFETERIA, 2801 CANDLER ROAD, DECATUR,10,0,AM,1,55,PM,2016-03-09,Luguruca S. Rideaux,Routine,2,880909,87,B,Food_2015,2016-03-09T10:00:00Z,2016-03-09T13:55:00Z,3.9166666666666665
 PICO'S ICE CREAM," 4166 BUFORD HIGHWAY, SUITE K-13A", ATLANTA,12,0,PM,1,50,PM,2016-10-19,Linda Larios,Routine,1,882601,95,A,Food_2015,2016-10-19T12:00:00Z,2016-10-19T13:50:00Z,1.8333333333333333
 PICTURE'S UP CATERING, 3138 OAKCLIFF INDUSTRIAL STREET, DORAVILLE,4,50,PM,5,25,PM,2017-02-20,Facility Has 60 Days,Initial,2,888787,100,A,Food_2015,2017-02-20T16:50:00Z,2017-02-20T17:25:00Z,0.5833333333333334
 PIG-N-CHIK BBQ," 5071 PEACHTREE IND. BLVD., STE. 100", CHAMBLEE,12,20,PM,1,45,PM,2017-06-23,Bill Marrack,Routine,2,881472,90,A,Food_2015,2017-06-23T12:20:00Z,2017-06-23T13:45:00Z,1.4166666666666667
 PIG-N-CHIK BBQ," 5071 PEACHTREE IND. BLVD., STE. 100", CHAMBLEE,2,0,PM,3,10,PM,2016-02-22,Richard S. Solensky,Routine,2,881472,96,A,Food_2015,2016-02-22T14:00:00Z,2016-02-22T15:10:00Z,1.1666666666666667
 PIG-N-CHIK BBQ, 1815 BRIARCLIFF ROAD, ATLANTA,11,50,AM,1,0,PM,2017-01-17,Rick Cooper,Routine,2,885543,93,A,Food_2015,2017-01-17T11:50:00Z,2017-01-17T13:00:00Z,1.1666666666666667
 PIG-N-CHIK BBQ, 1815 BRIARCLIFF ROAD, ATLANTA,11,5,AM,12,5,PM,2016-06-27,Bill Marrack 02/10/21,Routine,2,885543,95,A,Food_2015,2016-06-27T11:05:00Z,2016-06-27T12:05:00Z,1
 PIG-N-CHIK BBQ, 1815 BRIARCLIFF ROAD, ATLANTA,12,0,PM,1,40,PM,2016-02-11,Rick Cooper 02/22/16,Routine,2,885543,98,A,Food_2015,2016-02-11T12:00:00Z,2016-02-11T13:40:00Z,1.6666666666666667
 PIN UPS, 2788 EAST PONCE DE LEON AVENUE, DECATUR,1,25,PM,2,45,PM,2017-06-15,Leon Woods,Routine,2,443812,87,B,Food_2015,2017-06-15T13:25:00Z,2017-06-15T14:45:00Z,1.3333333333333333
 PIN UPS, 2788 EAST PONCE DE LEON AVENUE, DECATUR,1,35,PM,3,35,PM,2016-11-16,Leon Woods,Routine,2,443812,92,A,Food_2015,2016-11-16T13:35:00Z,2016-11-16T15:35:00Z,2
 PIN UPS, 2788 EAST PONCE DE LEON AVENUE, DECATUR,1,30,PM,3,15,PM,2015-11-12,Leon Wood,Routine,2,443812,91,A,Food_2015,2015-11-12T13:30:00Z,2015-11-12T15:15:00Z,1.75
 PINE RIDGE ELEMENTARY SCHOOL, 750 PINE RIDGE DRIVE, STONE MOUNTAIN,7,15,AM,8,35,AM,2017-04-13,Karen Pompey,Routine,2,662805,100,A,Food_2015,2017-04-13T07:15:00Z,2017-04-13T08:35:00Z,1.3333333333333333
 PINE RIDGE ELEMENTARY SCHOOL, 750 PINE RIDGE DRIVE, STONE MOUNTAIN,7,25,AM,8,50,AM,2016-10-14,Karen Pompey,Routine,2,662805,95,A,Food_2015,2016-10-14T07:25:00Z,2016-10-14T08:50:00Z,1.4166666666666667
 PINE RIDGE ELEMENTARY SCHOOL, 750 PINE RIDGE DRIVE, STONE MOUNTAIN,7,45,AM,8,55,AM,2016-04-15,Karen Pompey,Routine,2,662805,98,A,Food_2015,2016-04-15T07:45:00Z,2016-04-15T08:55:00Z,1.1666666666666667
 PITA BY THE BEIRUT D," 4709 ASHFORD DUNWOODY ROAD, SUITE B", ATLANTA,1,30,PM,3,0,PM,2017-05-09,Mark J Forcinio,Routine,2,887309,95,A,Food_2015,2017-05-09T13:30:00Z,2017-05-09T15:00:00Z,1.5
 PITA BY THE BEIRUT D," 4709 ASHFORD DUNWOODY ROAD, SUITE B", ATLANTA,12,35,PM,2,55,PM,2016-08-22,Mark Forcinio 02/19/19,Routine,2,887309,84,B,Food_2015,2016-08-22T12:35:00Z,2016-08-22T14:55:00Z,2.3333333333333335
 PITA PALACE, 1658 LAVISTA ROAD, ATLANTA,11,50,AM,2,35,PM,2017-10-30,Matthew Blumenthal,Routine,2,887487,70,C,Food_2015,2017-10-30T11:50:00Z,2017-10-30T14:35:00Z,2.75
 PITA PALACE, 1658 LAVISTA ROAD, ATLANTA,11,40,AM,12,40,PM,2017-05-22,Matthew Blumenthall,Routine,2,887487,86,B,Food_2015,2017-05-22T11:40:00Z,2017-05-22T12:40:00Z,1
 PITA PALACE, 1658 LAVISTA ROAD, ATLANTA,11,50,AM,1,20,PM,2017-04-20,Matthew Blumenthal,Routine,2,887487,75,C,Food_2015,2017-04-20T11:50:00Z,2017-04-20T13:20:00Z,1.5
 PITA PALACE, 1658 LAVISTA ROAD, ATLANTA,11,15,AM,1,0,PM,2016-10-19,Matthew Blumenthal,Routine,2,887487,88,B,Food_2015,2016-10-19T11:15:00Z,2016-10-19T13:00:00Z,1.75
 PIZZA BELLA, 1799 BRIARCLIFF ROAD N.E., ATLANTA,12,45,PM,1,55,PM,2017-08-15,Erik Demmers,Routine,2,886353,97,A,Food_2015,2017-08-15T12:45:00Z,2017-08-15T13:55:00Z,1.1666666666666667
 PIZZA BELLA, 1799 BRIARCLIFF ROAD N.E., ATLANTA,1,10,PM,2,30,PM,2017-02-06,Expired CFSM ( Within 90 Day Requirement),Routine,2,886353,84,B,Food_2015,2017-02-06T13:10:00Z,2017-02-06T14:30:00Z,1.3333333333333333
 PIZZA BELLA, 1799 BRIARCLIFF ROAD N.E., ATLANTA,11,0,AM,12,15,PM,2016-02-04,Sean Draeger,Routine,2,886353,96,A,Food_2015,2016-02-04T11:00:00Z,2016-02-04T12:15:00Z,1.25
 PIZZA HUT, 1275 CAROLINE STREET, ATLANTA,3,30,PM,5,40,PM,2016-10-20,Trynita Howard,Routine,1,880857,87,B,Food_2015,2016-10-20T15:30:00Z,2016-10-20T17:40:00Z,2.1666666666666665
 PIZZA HUT, 4985 FLAT SHOALS PARKWAY, DECATUR,2,20,PM,4,0,PM,2017-07-18,Tommie Woods 7/2021,Routine,2,884941,82,B,Food_2015,2017-07-18T14:20:00Z,2017-07-18T16:00:00Z,1.6666666666666667
 PIZZA HUT, 4985 FLAT SHOALS PARKWAY, DECATUR,2,35,PM,3,45,PM,2017-01-04,Tommie Woods 7/2021,Routine,2,884941,90,A,Food_2015,2017-01-04T14:35:00Z,2017-01-04T15:45:00Z,1.1666666666666667
 PIZZA HUT, 4985 FLAT SHOALS PARKWAY, DECATUR,1,15,PM,3,0,PM,2016-07-07,within 30 days,Routine,2,884941,91,A,Food_2015,2016-07-07T13:15:00Z,2016-07-07T15:00:00Z,1.75
 PIZZA HUT, 4985 FLAT SHOALS PARKWAY, DECATUR,1,0,PM,2,30,PM,2016-01-20,Latoya Buchanan 9/2018,Routine,2,884941,90,A,Food_2015,2016-01-20T13:00:00Z,2016-01-20T14:30:00Z,1.5
 PIZZA HUT, 5150 MEMORIAL DRIVE, DECATUR,2,0,PM,3,55,PM,2017-10-04,Veronica McWilliams,Routine,2,884944,84,B,Food_2015,2017-10-04T14:00:00Z,2017-10-04T15:55:00Z,1.9166666666666667
 PIZZA HUT, 5150 MEMORIAL DRIVE, DECATUR,11,30,AM,1,0,PM,2016-12-20,Veronica McWilliams,Routine,2,884944,88,B,Food_2015,2016-12-20T11:30:00Z,2016-12-20T13:00:00Z,1.5
 PIZZA HUT, 5150 MEMORIAL DRIVE, DECATUR,3,5,PM,4,10,PM,2016-06-07,Teyona L. Monfort,Routine,2,884944,96,A,Food_2015,2016-06-07T15:05:00Z,2016-06-07T16:10:00Z,1.0833333333333333
 PIZZA HUT, 5150 MEMORIAL DRIVE, DECATUR,2,30,PM,4,10,PM,2016-02-05,Teyona L. Monfort,Routine,2,884944,80,B,Food_2015,2016-02-05T14:30:00Z,2016-02-05T16:10:00Z,1.6666666666666667
 PIZZA HUT, 1130 SOUTH HAIRSTON ROAD, STONE MOUNTAIN,12,5,PM,1,35,PM,2017-07-11,Shantell Williams expires 07/2021,Routine,2,884945,86,B,Food_2015,2017-07-11T12:05:00Z,2017-07-11T13:35:00Z,1.5
 PIZZA HUT, 1130 SOUTH HAIRSTON ROAD, STONE MOUNTAIN,1,15,PM,2,45,PM,2016-11-21,Shantell Williams expires 07/2021,Routine,2,884945,95,A,Food_2015,2016-11-21T13:15:00Z,2016-11-21T14:45:00Z,1.5
